No._Incidente,Fecha,Hora,Localidad,Latitud,Longitud,Tipo_Incidente,Diferencia_Tiempo,Risk_Category,Model_Confidence,Confidence_Band,Risk_Score_Raw,ML_Prob_High,Rule_Label,weapons_score,physical_violence_score,severe_violence_score,threats_score,injuries_score,vulnerable_victims_score,urgency_score,location_risk_score,substance_abuse_score,N_s,neg_direct,neg_absence,neg_contextual,neg_uncertainty,negation_present,vaw_indicator,n_categories_active,text_length,Comentarios
SUR-00231139-23,2023-02-11,02:08:49,SUBA,4.74048865,-74.11371227,934,00:00:58,Low Risk,1.0,high,3.0,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,84,LE ESTAN PEGANDO A SEÑORA // AGRRESOR DENTRO DEL INMUEBLE CONJUTO ALAMEDAS DE SUBA 1
SUR-02116779-23,2023-11-24,18:11:02,FONTIBON,4.67734554,-74.14615946,934,00:00:27,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48,INFORMA DE RIÑA INTRAFAMILIAR // LLAMANTE CUELGA
SUR-02280908-21,2021-10-24,22:49:33,SUBA,4.73515701,-74.09765782,934,00:00:09,High Risk,0.9817,high,11.66,0.9817,High Risk,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,119,"HAY UNA PELEA CON HERIDO CON CUCHILLO EN LA MANO, NO REQUIERE AMBULANCIA LA LLAMANTE //ESTÁN AL INTERIOR DE LA VIVIENDA"
SUR-02324827-21,2021-10-31,07:26:27,KENNEDY,4.62238463,-74.1300274,934,00:00:21,High Risk,0.5137,medium,15.69,0.5137,High Risk,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,93,REPORTA RIÑA INTRAFAMILIAR// PAREJA LO AMENAZÓ// NO ARMAS// NO HERIDOS LO AMENAZÓ DE MUERTE**
SUR-00776564-22,2022-05-01,03:40:28,SUBA,4.74331648,-74.12272416,934,00:00:18,High Risk,0.9996,high,14.232,0.9996,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,3,88,PAREJA QUE LA ESTA AGREDIENDO SI HERIDA POR GOLPES // NO REQUIERE AMBULANCIA // NO ARMAS
SUR-01774026-21,2021-08-15,00:36:15,CHAPINERO,4.64954595,-74.06403109,934,00:00:13,High Risk,0.9503,high,11.352,0.9503,High Risk,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,81,AMIGO LA GOLPEO Y LA ESTA AMENAZANDO DENTRO DEL LUGAR // NO HERIDA //NO ARMADO
SUR-01522869-21,2021-07-10,20:32:55,USME,4.48703936,-74.09687833,934,00:00:06,High Risk,1.0,high,13.95,1.0,High Risk,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,3,174,USUARIA REFIERE UNA RIÑA INTRAFAMILIAR SU PAREJA ESTA EN ESTADO DE EMBRIAGUEZ CON ARMA BLANCA DENTRO DE LA VIVIENDA Y AMENAZA CON GOLPEARLA NO REFIERE HERIDOS ES EN EL 1 PISO
SUR-00412621-22,2022-03-09,14:30:40,SANTA FE,4.60306866,-74.08027928,934,00:00:10,Low Risk,0.9967,high,3.66,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,158,"EN LA PLAZA, AL FRENTE DEL CAI // UN SUJETO AGREDIENDO A LA SEÑORA , NIEGA LESIONADOS, NIEGA PORTE DE ARMAS // DURANTE LA LLAMADA INFORMA QUE LLEGO UN POLICIA"
SUR-02539238-21,2021-12-01,04:10:22,CIUDAD BOLIVAR,0.0,0.0,934,00:01:52,High Risk,0.975,high,42.06,0.975,High Risk,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.9,0.0,0.7,0.0,1.0,1,3,884,"[BARRIO]// EL CIUDADANO REPORTA UNA TENTATIVA DE HOMICIDIO QUE EL PUEDE COMETER SEGUN INDICA EL LLAMANTE PUEDE MATAR A LA PAREJA O EXPAREJA (NO ESPECIFICA SI SON O NO PAREJA EN EL MOMENTO) YA QUE AL PARECER SU PAREJA TAMBIEN LO AMENAZO DE MUERTE // TAMBIEN REPORTA QUE ESTA ARMADO PERO NO ESPECIFICA EL TIPO DE ARMA // NO HERIDOS AL MOMENTO // DISPO INFOADICIO:LA DIRECCION [DIRECCION] SUR 18 NO VALIDA EN EL PREMIER ONE, SE INTRODUCE LA DIRECCION DE FORMA MANUAL JUNTO CON LA LOCALIDAD CIUDAD BOLIVAR DISPO INFOADICIO:SE LE SOLICITA ASESORIA A LA SUPER AYANILE PARA LA CORRECTA TIPIFICACION DEL CASO DISPO INFOADICIO:LA DIRECCION [DIRECCION] SUR 18 NO VALIDA EN EL PREMIER ONE, SE INTRODUCE LA DIRECCION DE FORMA MANUAL JUNTO CON LA LOCALIDAD CIUDAD BOLIVAR DISPO INFOADICIO:SE LE SOLICITA ASESORIA A LA SUPER AYANILE PARA LA CORRECTA TIPIFICACION DEL CASO"
SUR-00046168-22,2022-01-08,20:56:26,SUBA,4.74106168,-74.05633214,934,00:00:43,Low Risk,1.0,high,3.0,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,122,"SE COMUNICA CIUDADANO INDICANDO QUE:"" HAY RUNA RIÑA INTRAFAMILIAR."" [BARRIO] PEGANDO A LA MUJER"
SUR-01018425-23,2023-06-09,21:16:24,ENGATIVA,4.72019438,-74.11820049,611,00:01:40,Low Risk,0.9996,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,1.0,1,0,312,INFORMA DE EXNOVIO DE SU HIJA 36 AÑOS LA CUAL SE LA PASA ACOSANDOLA Y CUANDO ELLA SALE SE LA PASA TOMANDOLE FOTOS LE LLAMA DE DISTINTOS CELULARES // INDIAC QUE YA LE TIENEN DENUNCIA EN LA FISCALIA // CEL [NUMERO_SENSIBLE] - [NUMERO_SENSIBLE] DISPO INFOADICIO:SE SOLICITA APOYO DE SUPERVISION PARA SU GESTION DISPO TRAFALLIDA:1
SUR-01796322-22,2022-09-28,11:54:28,FONTIBON,4.68386387,-74.14194103,934,00:00:07,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,1,112,VIOLENCIA ENTRE UNA PAREJA / NO SABE SI HAY ARMAS O HERIDOS / SE ESCUCHA LA PELEA DENTRO DEL INMUEBLE VERSALLES
SUR-00378283-23,2023-03-05,05:34:26,KENNEDY,4.60358393,-74.14178415,934,,Moderate Risk,1.0,high,7.752,0.0,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,64,VILLA NUEVA EL ESPOSO LE ESTA PEGANDO NO INFO DE ARMAS O HERIDOS
SUR-00479980-22,2022-03-19,15:28:58,CIUDAD BOLIVAR,4.56231689,-74.144104,934,00:00:09,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,60,RIÑA CON EXPAREJA SUJETO AGRESIVO LE ESTA BOTANDO LAS COSAS
SUR-01769547-22,2022-09-24,14:42:44,RAFAEL URIBE,4.57090643,-74.11997393,934,00:00:10,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,86,LLAMANTE REPORTA RIÑA FAMILIAR AL INTERIOR DE LA VIVIENDA. NO USO DE ARMAS NO HERIDOS.
SUR-00036894-23,2023-01-08,01:29:04,FONTIBON,0.0,0.0,934,00:00:29,Moderate Risk,0.9811,high,2.95,0.0189,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,1,119,HAY UNA RIÑA EN LA VIA PUBLICA ESTAN AGREDION UNA MUJER NO SE S¿ABE SI ESTA HERIDA O ATRMADOS Reopen: A
SUR-01024981-22,2022-06-04,22:06:06,SUBA,4.73710806,-74.10018301,934,00:00:06,Low Risk,0.9996,high,3.66,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,112,ASJ AGREDIENDO A HERMANO NO INF ARMASS HER // INDICA POLICIA ESTUVO EN SITIO PERO NO PASO NADA [NUMERO_SENSIBLE]
SUR-00890032-23,2023-05-21,08:23:50,USAQUEN,4.76811609,-74.02587457,934,00:00:14,Moderate Risk,0.9877,high,7.46,0.0123,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,336,LLAMANTE INDICA QUE LA MAMA DE SU HIJA LA DEJO EN ABANDONO EL DIA DE AYER EL SE LA LLEVO A SU HIJA ASU CASA Y EL DIA DE HOY SE ACERCO A SU VIVIENDA Y LA MADRE DE LA MENOR LO EMPUJO Y LE CERRO LA PUERTA INDICA QUE ESTA AFUERA EN LA ESPERA DE POLICIA . LA DIRECCION ES DIAGONAL A LA DIRECCION BRINDADA NO ARMAS / NO HERIDOS /
SUR-02118468-23,2023-11-24,23:04:47,SAN CRISTOBAL,4.56897528,-74.08556369,934,00:00:42,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,0,183,INF FRENTE A LA VIVIENDA UNA RIÑA INTRAFAMILIAR //BARRIO LA CASTAÑA //SE ENVIA LA AYUDA CON LA DIRECCION QUE REPORTA EL LLAMANTE [DIRECCION] ABANDONA LA LLAMADA NO BRINDA MAS INFO
SUR-00466859-22,2022-03-17,18:17:41,BOSA,4.64115579,-74.19084036,934,00:00:31,Moderate Risk,1.0,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,104,CAS 164 RIÑA DENTRO DE LA VIVIENDA INF QUE HAY MENORES EN EN LUGAR Y ADULTOS MAYORES SOLICITA POLICIA
SUR-01547098-22,2022-08-21,22:45:28,CIUDAD BOLIVAR,4.54730496,-74.14345545,611,00:02:16,Low Risk,0.9996,high,3.0,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,155,LA MAMA DEL USUARIO ESTA AGREDIENDOLO PSICOLOGICAMENTE/ PASA CONSTANTE MENTE/ TIENE MEDIDA RESTRICCION POR AGRESION DISPO TRAFALLIDA:1 DISPO TRAFALLIDA:1
SUR-02068489-22,2022-11-07,12:56:21,KENNEDY,4.62650316,-74.16740283,934,00:00:08,Moderate Risk,0.9334,high,7.66,0.0666,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,191,CIUDADANA INF QUE LA PAREJA CON LA QUE VIVE LA AGREDIO // NO REQUIERE AMBULANCIA // LE DIO GOLPES EN LA BOCA // NO HAY MENORES // SJT NO ESTA ARMADO // SJT ESTA AHI EN LA VIVIENDA CON ELLA //
SUR-00846075-22,2022-05-10,16:12:27,KENNEDY,4.63459883,-74.17603207,934,00:00:07,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.9,0.0,0.7,0.0,1.0,1,0,149,"REPORTA DE RIÑLA INTRADAMILIAR, EN MEDIO DE LA LLAMADA MANFIIESTA QUE YA NO REQUIERE LA AYUDA YA QUE LA MUJER SE FUE DEL LUGAR. Y CANCELA EL SERVICIO"
SUR-00526389-23,2023-03-28,08:42:17,PUENTE ARANDA,4.6022786,-74.11339309,934,00:02:33,High Risk,0.9824,high,60.512,0.9824,High Risk,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,5,173,"[BARRIO]// HIJO MENOR DE 17 AÑOS AGRESIVO CON LOS PADRES, LOS AMENAZA DE MUERTE, AGRESIÓN VERBAL // NO ARMAS NO HERIDOS// CIUDADANA SOLICITA APOYO CON LA UDPYBA"
SUR-01194941-23,2023-07-07,17:01:26,KENNEDY,4.6236888,-74.12915571,934,00:00:08,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,92,SUJ AGRESIVO EN UNA VIVIENDA CON UNA MUJER SE QUIERE LLEVAR A LA HIJA // NO HERIDOS NO ARMAS
SUR-00619269-22,2022-04-08,06:31:00,PUENTE ARANDA,4.62073789,-74.11743056,934,00:00:08,High Risk,0.8127,high,10.66,0.8127,High Risk,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,129,"RIÑA INTRAFAMILIAR, UN SUJETO LA ESTA MALTRATANDO FISICA Y VERBALMENTE A SU PAREJA DE 24 AÑOS, HAY PRESENCIA DE 2 MENORES DE EDAD"
SUR-02126701-23,2023-11-26,01:11:57,SUBA,4.73563422,-74.09610927,934,00:00:17,Moderate Risk,0.9968,high,7.46,0.0032,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,146,ENTRE FAMILIA -- DICE QUE LOS PAPÁS LLEGARON BORRACHOS Y ESTÁN AGRESIVOS CON LOS HIJOS INCLUIDA UNA MENOR DE 16 AÑOS -- NO ARMAS NI HERIDOS --
SUR-00853996-22,2022-05-11,21:43:50,SUBA,4.75582136,-74.09714005,934,00:00:11,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42,RIÑA INTRAFAMILIAR DENTRO DE LA VIVIENDA /
SUR-02140711-22,2022-11-18,19:47:58,RAFAEL URIBE,4.56807244,-74.11798588,934,00:00:26,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,1,114,EL EXESPOSO ESTA FRENTE A LA CASA AGRESIVO VERBALMENTE CON LA SRA Y LOS HIJOS MENORES DE EDAD NO SABE DE ARMAS
SUR-02639902-21,2021-12-12,23:51:43,KENNEDY,4.64424143,-74.14506166,934,00:00:12,Moderate Risk,0.9876,high,4.0,0.0124,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,61,"REPORTA RIÑA DE UNA MENOR DE EDAD CON LA MAMA, REQUIERE APOYO"
SUR-01336028-22,2022-07-21,19:28:42,BOSA,4.64379136,-74.18449364,934,00:00:12,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,1,88,EN VIA PUBLICA//EXESPOSO AGRESIVO//NO HERIDOS//NO SABE SI HAY ARMAS//PRESENCIA DE HIJA//
SUR-00530964-23,2023-03-29,02:28:30,KENNEDY,4.61136722,-74.14850171,934,00:00:20,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,1,43,RIÑA FAMILIAR - NO SABE DE ARMAS O HERIDOS
SUR-02640401-21,2021-12-13,01:38:06,BOSA,0.0,0.0,934,00:00:13,High Risk,0.9996,high,15.46,0.9996,High Risk,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,3,99,"PAREJA/ ARMA BLANCA / NO HERIDOS// SON MENORES DE EDAD // DIRECCIÓN NO VALIDA, LLAMANTE LA CONFIRMA"
SUR-01173739-23,2023-07-03,14:58:32,SUBA,4.75162862,-74.12232213,934,00:00:11,Moderate Risk,1.0,high,7.752,0.0,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,45,SUJETO LE PEGA A MUJER // NO ARMAS NO HERIDOS
SUR-00612603-22,2022-04-07,06:02:48,ENGATIVA,0.0,0.0,934,00:00:12,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,202,FEMENINA AGRESIVA CON EL PAPA NO ARMAS NO HERIDOS // NECESITA QUE LA RETIREN DEL LUGAR // AL ALDO DE ZOONOSIS VIVIENDA DE 4 PISOS CON FACHADA COLOR CREMA CON NARANJA
SUR-02477834-21,2021-11-22,03:30:16,BARRIOS UNIDOS,4.66138642,-74.08016708,934,00:00:11,High Risk,0.9689,high,8.22,0.9689,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,2,106,SJ GOLPEANDO ALA MUJER EN UN VH HACE MUCHGO ESCANDALO EN LA CALLE NO SABE DE ARMAS O HERIDOS
SUR-01645376-22,2022-09-05,16:49:49,ENGATIVA,0.0,0.0,934,00:01:06,Moderate Risk,0.7575,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,442,SUJ BAJO EFECTOS DE DROGAS ALUCINOGENAS INGRESA A LA FUERZA AL PREDIO Y ESTA AGRESIVO CONTRA SU PAREJA // LLAMANTE ALCANZA A MENCIONAR QUE ETA EN LA [DIRECCION] BARRIO LA CABAÑA DISPO INFOADICIO:SE ASOCIA CON DIRECCION DE SISTEMA A CRITERIO DE AGENCIA // SE REALIZA RELLAMADA USUARIO NO LOGRA DAR DIRECCION DISPO INFOADICIO:SE ASOCIA CON DIRECCION DE SISTEMA A CRITERIO DE AGENCIA // SE REALIZA RELLAMADA USUARIO NO LOGRA DAR DIRECCION
SUR-00310366-23,2023-02-23,11:51:56,,0.0,0.0,934,00:00:18,Low Risk,0.9996,high,2.46,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,131,EXPAREJA LA GOLPEA DENTRO DEL PREDIO // SE INTERRUMPE LA COMUNICACION // SE HACEN 3 LLAMADAS PARA TOMAR DIRECCION // NO CONTESTA
SUR-01166997-22,2022-06-25,19:08:15,SUBA,4.74935504,-74.05427743,934,00:00:13,High Risk,0.9752,high,9.192,0.9752,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,90,SUJ AGREDIENDO A UNA MUJER AL INTERIOR DE UNA PESCADERIA // NO INFO DE ARMAS NO DE HERIDOS
SUR-00973130-23,2023-06-03,02:15:49,CIUDAD BOLIVAR,4.55389404,-74.13568115,934,00:00:14,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,69,RIÑA ENTRE PAREJA--MUJER AGREDIO A HOMBRE EN LA CARA---REQUIERE PONAL
SUR-01521536-23,2023-08-27,04:22:58,SUBA,4.74918684,-74.07970235,934,,Moderate Risk,0.9968,high,7.46,0.0032,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,171,"HAY UNA PAREJA PELEANDO , AGRESIVOS , HAY MNEORES EN RIESGO , C ASA DE PUERTA A ZUL , REJA AMARILLA NO HERIDOS NO ARMAS , QUIEN LLAMA ES UN MENOR"
SUR-02166797-21,2021-10-08,14:29:42,PUENTE ARANDA,4.60775894,-74.10248846,934,00:00:31,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,1,74,RIÑA AL INTERIOR DEL INMUEBLE // NO SABE DE HERIDOS O ARMAS // PIDEN AYUDA
SUR-02137087-23,2023-11-27,15:00:23,BOSA,0.0,0.0,934,00:00:28,Moderate Risk,0.9981,high,2.46,0.0,Moderate Risk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,224,SEÑORA INFO QUE HAY UN SJ GOTA AGOTA QUE LA AMENAZA PARA COBRARLE/ DICE QUE LE VA A ROMPER LOS VIDRIOS DE LA CASA / LUEGO EL SEÑOR PASA AL TELEFONO Y DICE QUE ELLA NO LE CUMPLE CON EL TIEMPO DE PAGO /
SUR-01531225-21,2021-07-11,13:37:33,TUNJUELITO,4.5625418,-74.12537787,934,00:00:06,High Risk,0.9458,high,10.5,0.9458,High Risk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,134,INDICA HAY UNA MUJER QUE LA PERSIGUE POR TODAS PARTE EN ESTE MOMENTO LLEGO AL LUGAR DE TRABAJO LA HA AMENAZADO DE MUERTE ES UNA VECINA
SUR-02324636-21,2021-10-31,06:43:13,CIUDAD BOLIVAR,4.58605369,-74.16131026,934,00:00:07,Moderate Risk,1.0,high,2.53,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.45,0.9,0.85,0.7,0.0,1.0,0,1,123,SOLICITA POLICIA /// PERSONA AGRESIVA QUIERE INTENTAR A LA VIVIENDA /// YA TIENE UNA CAUSION /// NO REPORTA ARMAS O HERIDOS
SUR-01052540-23,2023-06-14,22:12:21,KENNEDY,4.62620809,-74.15025783,934,00:01:05,Moderate Risk,0.8517,high,7.14,0.1483,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,250,POR LA ENTRADA 3 Y 4 MUJER REPORTA QUE EL PAPA LA QUIERE AGREDIR // EL SJTO ESTA EN ESTADO DE EMBRIAGUEZ // INDICA QUE ELLA TIENE UNA MEDIDA DE PROTECCION // NO REFIERE ARMAS NI HERIDOS INDICA QUE HA LLAMADO VARIAS VECES ESTA A LA ESPERA DE AYUDA
SUR-00420979-23,2023-03-12,05:47:02,KENNEDY,4.61465831,-74.16877296,934,00:00:07,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,18,NO ARMAS O HERIDOS
SUR-02090969-22,2022-11-11,11:54:10,USAQUEN,4.74117157,-74.0354731,934,00:00:15,High Risk,0.7352,high,8.0,0.7352,High Risk,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,124,RIÑA DESDE EL INTERIOR DE LA VIVIENDA // SR AGRESIVO HAY GOLPES HAY MENORES DE EDAD // LA SRA PIDE AYUDA // LOS NIÑOS LLORAN
SUR-02346747-21,2021-11-03,08:30:51,CIUDAD BOLIVAR,4.57043346,-74.16688656,934,00:00:27,Moderate Risk,0.9811,high,6.65,0.0189,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,2,324,INFO DE RIÑA FAMILIAR EN UNA VIIVENDA DE AL LADO ESCUCHAN ROMPER VIDRIOS // DICE QUE ACABARON DE ROMPER EL VIDRIO DE UNA VENTANA INDICA QUE EN LA VIVIENDA HAY 3 A 4 MENORES [BARRIO] PARADERO DE LA SURORIENTE VIVIENDA DE 4 PISOS FACHADA ANARANJADA CON TABLETAS Y ROMBOS NO SABE DE HERIDOS O ARMAS
SUR-01708592-23,2023-09-23,23:44:34,USME,0.0,0.0,934,00:00:14,High Risk,0.9996,high,16.318,0.9996,High Risk,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,75,"SJ QUE GOLPEO A UNA MUJE , PRESENCIA DE MENOR , NO ARMAS , NO HERIDOS"
SUR-02365790-21,2021-11-06,08:00:19,BOSA,4.60085671,-74.18924817,934,00:00:13,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,69,SJ F ORMANDO RIÑA A MUJER //NO HERIDOS NO ARMAS EN VIVIENDA
SUR-00308869-22,2022-02-20,23:07:10,KENNEDY,4.64133977,-74.14769225,934,00:00:22,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68,REPORTA HOMBRE AGRESIVO DENTRO DE LA VIVIENDA// PADRE DEL LLAMANTE//
SUR-02082698-21,2021-09-26,20:30:26,BOSA,4.62660573,-74.18907771,934,00:00:42,High Risk,1.0,high,8.0,1.0,High Risk,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,69,PELEA ENTRE HERMANOS// ARMA BLANCA// EN VIA PUBLICA/7 SUJETO AGRESIVO
SUR-00065305-22,2022-01-12,10:52:24,BARRIOS UNIDOS,4.65493121,-74.07910458,934,00:00:05,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,263,UNA RIÑA ENTRE PAREJA LUEGO ESCUCHARON MAS PERSONAS EN LA PELEA DENTRO DE UNA VIVIENDA SE ESCUCHA EN LA CALLE LA RIÑA NO SABEN DE ARMAS NO SABEN DE HERIDOS COLOR CREMA DE LA VIVIENDA FRENTE A LA CASA AHI UN JARDIN DE NIÑOS DE BIENESTAR FAMILIAR ENLA ESQUINA
SUR-01400465-22,2022-07-31,03:43:52,ENGATIVA,4.71800059,-74.14097414,934,00:00:06,Low Risk,0.9996,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,0,32,RIÑA FAMILIAR NO ARMAS NO HER
